Date,Ticker,open,high,low,close,adj_close,volume,return_1d,log_return_1d,amount
2019-01-02,ICE,74.48999786376953,75.47000122070312,74.4000015258789,75.33000183105469,68.64118957519531,2274300.0,,,171323023.16436768
2019-01-03,ICE,75.08999633789062,75.56999969482422,73.83000183105469,73.9800033569336,67.41107177734375,3066300.0,-0.017921126261868148,-0.018083654364176027,226844884.29336548
2019-01-04,ICE,74.83999633789062,75.87999725341797,74.01000213623047,75.66999816894531,68.95099639892578,3760600.0,0.022843940731631873,0.022586924727996838,284564595.11413574
2019-01-07,ICE,73.31999969482422,74.76000213623047,73.01000213623047,73.37999725341797,66.86434173583984,4822800.0,-0.030262996840763168,-0.030730375010972644,353897050.7537842
2019-01-08,ICE,73.7699966430664,74.12000274658203,71.19999694824219,72.1500015258789,65.74354553222656,4845700.0,-0.016762002910565288,-0.016904075128980622,349617262.3939514
2019-01-09,ICE,72.18000030517578,73.0199966430664,71.93000030517578,72.44000244140625,66.0077896118164,3301900.0,0.004019416623620264,0.004011360349090332,239189644.0612793
2019-01-10,ICE,72.30000305175781,72.9800033569336,72.08000183105469,72.77999877929688,66.31758880615234,2758600.0,0.004693488769076604,0.004682508693833576,200770904.63256836
2019-01-11,ICE,72.43000030517578,73.18000030517578,72.16999816894531,73.0999984741211,66.60919189453125,1647700.0,0.004396808191692969,0.004387170470369739,120446867.48580933
2019-01-14,ICE,72.3499984741211,72.97000122070312,72.0999984741211,72.69999694824219,66.24469757080078,3197400.0,-0.00547197721242787,-0.005487003319814221,232450970.24230957
2019-01-15,ICE,72.58000183105469,73.55999755859375,72.38999938964844,73.51000213623047,66.9827880859375,1604100.0,0.011141749958599734,0.011080137884341035,117917394.4267273
2019-01-16,ICE,74.41999816894531,75.05000305175781,74.04000091552734,74.51000213623047,67.89398956298828,2888900.0,0.013603590952790068,0.013511892789619395,215251945.1713562
2019-01-17,ICE,74.2300033569336,75.02999877929688,74.05000305175781,74.8499984741211,68.20378875732422,2545900.0,0.004563096606399197,0.004552717243791804,190560611.1152649
2019-01-18,ICE,75.19000244140625,75.83000183105469,74.7300033569336,75.62999725341797,68.91454315185547,3166000.0,0.010420825587144966,0.010366903072084988,239444571.3043213
2019-01-21,ICE,75.19000244140625,75.83000183105469,74.7300033569336,75.62999725341797,68.91454315185547,0.0,0.0,0.0,0.0
2019-01-22,ICE,75.5,76.30999755859375,75.31999969482422,75.87000274658203,69.13324737548828,2757800.0,0.0031734166584702628,0.0031683919992442355,209234293.57452393
2019-01-23,ICE,76.13999938964844,76.41999816894531,75.36000061035156,76.05999755859375,69.30634307861328,1743800.0,0.0025042151724488093,0.002501084850544899,132633423.74267578
